IdCliente,Nombre,FechaNacimiento,Genero,Nacionalidad,ProvinciaResidencia
17158,"Brown, Richard",1960-09-10,F,ES,Orense
17159,"Plane, Forrest",1969-05-04,M,NA,Pontevedra
17160,"el-Shahin, Muneer",1967-11-28,M,ES,Vizcaya
17161,"Lavender, Devin",1952-10-06,F,ID,Palencia
17162,"Thomas, Douglas",1954-05-29,NA,ES,Navarra
17163,"Diaz, Alysia",1990-12-31,F,ES,Huesca
17164,"Wallace, Dipika",1954-03-07,F,ES,Albacete
17165,"Hendricks, Jerry",1943-09-25,M,NA,Huelva
17166,"Tafoya, Sandra",1950-03-26,F,ES,Valladolid
17167,"Medina, Katelyn",1959-10-29,F,KY,Álava
17168,"Garcia, Daniela",1946-08-15,F,ES,Gerona
17169,"el-Kazmi, Umaira",1958-10-04,M,ES,Santa Cruz de Tenerife
17170,"Schauer, Alyssa",1972-12-17,NA,ES,Navarra
17171,"O'Dell, Shania",1981-03-29,M,CD,Islas Balears
17172,"Dellacroce, Matthew",1961-04-14,F,ES,Burgos
17173,"Wu Zheng, Leia",1947-05-11,NA,SS,Sevilla
17174,"Begay, Dalton",1962-08-29,F,ES,Burgos
17175,"Ahrens, Kyle",1940-07-06,F,ES,Valladolid
17176,"Elliott, Shaquaisha",1966-12-23,F,ES,Lérida
17177,"Paredes Sotelo, Erick",1945-12-04,M,KE,Albacete
17178,"Wallace, Rachael",1975-10-16,F,ES,Alicante
17179,"Oakley, Jack",1979-04-14,M,BM,Salamanca
17180,"Tran, Yushan",1958-12-11,NA,ES,Madrid
17181,"Littleman, Benjamin",1952-08-06,NA,ES,Málaga
17182,"Jene, Steven",1944-05-10,M,ES,Asturias
17183,"Shoeboot, Tecumseh",1952-02-12,F,SR,Lérida
17184,"Caldwell, Mykala",1970-08-05,M,ES,Orense
17185,"Belcher, Tristan",1992-06-10,F,NA,Asturias
17186,"Gagnon, Connor",1992-03-10,F,ES,Málaga
17187,"Runingen, Alexandra",1945-05-24,M,ES,Almería
17188,"al-Taha, Abdul Hameed",1953-06-10,NA,ES,Castellón
17189,"al-Greiss, Sultana",1950-10-16,M,MX,Barcelona
17190,"al-Karimi, Farha",1980-12-28,M,ES,Valencia
17191,"Briseno, Trevor",1993-03-02,F,NA,Lugo
17192,"Lee, K'Rene",1953-07-25,M,ES,Orense
17193,"Garcia, Alondra",1966-11-12,F,ES,León
17194,"Owusu Ansah, Isaiah",1940-01-21,F,ES,Huelva
17195,"Smith, Desiree",1984-12-14,NA,IN,Castellón
17196,"Potts, Kameron",1988-12-04,F,ES,Gerona
17197,"Pachta, Samuel",1959-04-23,M,MQ,Burgos
17198,"al-Riaz, Safiyya",1956-04-08,F,ES,Cádiz
17199,"Turner, Brian",1949-08-06,M,ES,Gerona
17200,"el-Kader, Mayyaada",1965-08-03,NA,ES,Albacete
17201,"Qureshi, Henry",1980-01-27,NA,ER,Cantabria
17202,"Barragan, Jose",1969-01-13,F,ES,Huesca
17203,"Gardner, A Aliyah",1970-03-16,NA,VI,Jaén
17204,"Boone, Breston",1962-10-26,M,ES,Cuenca
17205,"Hollingsworth, Hatim",1971-05-30,F,ES,Valladolid
17206,"al-Shehata, Mubeena",1963-06-15,F,ES,Islas Balears
17207,"Oracion, Mimi",1978-09-23,F,BT,Valencia
17208,"al-Parsa, Jaasir",1969-09-02,M,ES,Badajoz
17209,"Makris, Felicia",1973-05-07,M,SL,Granada
17210,"Smith, James",1945-01-20,F,ES,Madrid
17211,"Taylor, Kegan",1964-10-14,F,ES,La Rioja
17212,"el-Omar, Sameera",1968-07-18,NA,ES,Segovia
17213,"Coan, Brandan",1949-07-10,F,BL,Huesca
17214,"Lee, Linda",1948-03-30,F,ES,Pontevedra
17215,"George, Ryan",1943-01-18,NA,BE,Ávila
17216,"Lawson, Jameka",1984-10-17,NA,ES,Soria
17217,"Mcneill, Jessica",1986-04-26,M,ES,Toledo
17218,"Young, Bintou",1940-12-02,NA,ES,Segovia
17219,"Calderon-Ruiz, Cassandra",1977-07-13,M,BN,Castellón
17220,"Suazo, Diego",1943-08-25,M,ES,Cádiz
17221,"el-Elbaz, Sidqi",1959-10-11,M,HN,Ciudad Real
17222,"Trinh, Samuel",1966-11-28,NA,ES,Lérida
17223,"Alcon, Marvin",1955-04-10,M,ES,Lérida
17224,"O Connell, Thomas",1974-07-04,NA,ES,Islas Balears
17225,"Bartlett, Joseph",1950-02-07,M,LY,Palencia
17226,"Sky, Cierra",1948-12-07,F,ES,Madrid
17227,"Loya, Crystal",1961-02-23,F,SC,Palencia
17228,"Torres, Althea",1956-03-21,M,ES,Islas Balears
17229,"Watkins, Isiah",1966-01-05,F,ES,Salamanca
17230,"Nguyen, Thao",1961-03-28,F,ES,Toledo
17231,"Cooper, Selena",1957-12-10,M,NA,Valladolid
17232,"Quillen, Alizea",1957-03-31,F,ES,Almería
17233,"Yost, Caleb",1953-03-23,NA,JM,Santa Cruz de Tenerife
17234,"Briceno, Ismael",1958-04-24,M,ES,Almería
17235,"Bryant, Jacquline",1984-06-15,F,ES,Cantabria
17236,"Ratcliff, Michael",1942-07-02,M,ES,Badajoz
17237,"Thompson, Bryce",1963-05-11,F,UA,Gerona
17238,"Herrera, Sara",1944-04-13,F,ES,Soria
17239,"Butler, Miranda",1971-03-22,NA,TV,León
17240,"Fischer, Theodore",1980-03-12,F,ES,Santa Cruz de Tenerife
17241,"Solorzano, Mariah",1956-03-28,F,ES,Madrid
17242,"James, Leah",1963-12-02,M,ES,Zaragoza
17243,"Giller, Alisha",1991-07-20,M,NA,La Coruña
17244,"Benally, Kayla",1976-02-28,NA,ES,Navarra
17245,"el-Kassem, Rafeeq",1964-11-03,F,FK,Burgos
17246,"Bowers, Zakary",1971-01-02,NA,ES,León
17247,"al-Iqbal, Muneer",1987-07-14,F,ES,Cáceres
17248,"Fuentes, Raul",1955-10-02,F,ES,León
17249,"Sung, Preston",1977-10-29,M,NL,La Rioja
17250,"Eddleman, Mariah",1980-06-27,M,ES,Álava
17251,"Wedgeworth-Stanford, Courtney",1941-06-04,NA,SK,Orense
17252,"Williams, Benjamin",1978-10-06,F,ES,La Coruña
17253,"Yuan, Shinnosuke",1947-11-29,M,ES,Jaén
17254,"Young Jackson, Quintrella",1941-12-04,NA,ES,Islas Balears
17255,"Edwards, Justice",1966-05-18,M,SX,Guadalajara
17256,"Brehm, Sara",1962-08-11,F,ES,Badajoz
17257,"Hernandez, Alexander",1979-09-02,F,GQ,Castellón
17258,"Suriwong, Ji",1954-09-02,F,ES,Valladolid
17259,"Hopper, Steven",1950-01-20,F,ES,Cádiz
17260,"Hafner, Eric",1953-10-10,F,ES,Madrid
17261,"al-Nawaz, Rasheeqa",1957-07-24,F,NA,Albacete
17262,"Shattuck, Alexandra",1961-03-19,M,ES,Jaén
17263,"Tucker, Julia",1961-10-02,F,JM,Huesca
17264,"Johnson, Sarah",1958-06-20,M,ES,Segovia
17265,"Avitia, Victor",1993-03-08,F,ES,Segovia
17266,"Garcia Velazquez, Velia",1988-02-02,M,ES,Murcia
17267,"Yuan, Yi",1956-04-26,F,NA,Pontevedra
17268,"Mccoy, Katherine",1942-04-01,F,ES,Cádiz
17269,"Hoyt, Zachary",1966-02-20,M,GQ,Cuenca
17270,"Ortega, Cesar",1992-11-16,F,ES,Granada
17271,"Barnes, Nicho",1969-08-01,M,ES,Zaragoza
17272,"Jones, Kevin",1984-06-26,F,ES,Almería
17273,"Williams, Amanda",1980-08-28,F,UZ,Almería
17274,"Telang, Scott",1974-02-17,M,ES,Barcelona
17275,"Castillo, John",1960-03-28,F,IM,Pontevedra
17276,"Ortega, Brittany",1987-09-22,F,ES,León
17277,"Agan, Jacob",1968-03-25,M,ES,Almería
17278,"Thomas, Briana",1961-09-21,M,ES,Murcia
17279,"Cross, Nathan",1962-05-09,M,GY,La Coruña
17280,"Dupree, Victoria",1964-06-17,M,ES,Granada
17281,"Reed, Mara",1981-06-23,NA,DM,Gerona
17282,"Pena, Ian",1982-04-25,F,ES,Santa Cruz de Tenerife
17283,"el-Dib, Mu'mina",1945-11-05,M,ES,Valladolid
17284,"Podmore, Tyler",1945-01-10,M,ES,Burgos
17285,"Fugett, Anthony",1990-11-06,M,LB,Soria
17286,"Villa, Shay",1948-06-28,F,ES,Badajoz
17287,"Summa, Noah",1982-10-20,F,EH,Barcelona
17288,"Frazier, Jopour",1977-10-06,M,ES,Toledo
17289,"Weiss, Jermal",1952-10-15,M,ES,Navarra
17290,"Mulvany, Kainoa",1971-11-29,F,ES,Murcia
17291,"Loving, Autriana",1974-01-15,M,ZA,Santa Cruz de Tenerife
17292,"Sedillo, Aaron",1976-11-14,M,ES,Jaén
17293,"Ghamari, Thomas",1943-06-12,NA,GM,Valencia
17294,"Sumbunu, Hameeda",1949-04-05,M,ES,Murcia
17295,"Swearnger, Mory",1966-07-15,F,ES,Granada
17296,"Acheampong, Ashanae",1970-12-02,F,ES,Almería
17297,"Lorenzo, Rikki",1984-02-12,M,TW,Málaga
17298,"Allison, Michael",1970-04-27,NA,ES,Segovia
17299,"Mabry-Moore, Erin",1952-06-23,F,CL,Segovia
17300,"Sober, Keith",1958-06-13,M,ES,Córdoba
17301,"Rentz, Caitlinn",1951-10-05,F,ES,Orense
17302,"Watts-Hight, Ishi",1948-12-14,F,ES,Ciudad Real
17303,"al-Akel, Samraa",1961-01-03,M,AQ,Jaén
17304,"Tom, Sterling",1991-03-25,M,ES,Ávila
17305,"Santos, Selman",1965-07-30,M,GE,Cantabria
17306,"al-Akel, Aaqil",1957-11-11,F,ES,Sevilla
17307,"Laseter, Fayth",1978-10-29,F,ES,Cáceres
17308,"Mcmillan, Joshua",1986-05-15,M,ES,Lugo
17309,"Sangalang, Josef",1981-07-14,F,BT,Málaga
17310,"Ngo, Patrick",1988-07-01,NA,ES,Cádiz
17311,"Willoughby, Nikolas",1962-04-20,NA,BA,Cádiz
17312,"el-Darwish, Rasheeda",1970-08-31,NA,ES,Lugo
17313,"Castanon, Antonio",1953-07-23,M,ES,Cáceres
17314,"al-Farooqui, Fawzaana",1993-05-24,M,ES,Guadalajara
17315,"Jenkins, Julia",1984-08-07,M,NA,Teruel
17316,"Lopez, Abram",1945-05-28,M,ES,Sevilla
17317,"Williams, Katrina",1977-12-05,M,NA,Badajoz
17318,"Zhou, Lilly",1973-05-21,F,ES,Segovia
17319,"Verde, Cicely",1940-08-05,M,ES,Huesca
17320,"English, Isaiah",1960-09-07,M,ES,Ciudad Real
17321,"Tran, Michelle",1986-03-31,F,TK,Barcelona
17322,"el-Agha, Thanaa",1961-09-18,F,ES,Lugo
17323,"Lopez, Mikkayla",1978-07-25,F,KZ,Ávila
17324,"Brooks, Rylee",1981-10-31,F,ES,Valladolid
17325,"Huitt, Kevin",1984-06-14,F,ES,Granada
17326,"Brown, Luke",1992-02-14,F,ES,Palencia
17327,"Anderson, Shariya",1962-01-02,F,NA,Palencia
17328,"Brown, Tanner",1944-10-26,F,ES,Zamora
17329,"Camacho Llanez, Alec",1976-02-17,F,FK,Vizcaya
17330,"Brady, Victoria",1971-06-12,NA,ES,Santa Cruz de Tenerife
17331,"Mcguire, Khiem",1943-05-10,F,ES,Guipúzcoa
17332,"Johnson, Precious",1985-05-16,M,ES,Guipúzcoa
17333,"el-Shaban, Ghaaliya",1986-03-02,F,JO,Palencia
17334,"Huguley, Amanda",1970-04-21,NA,ES,La Rioja
17335,"Michaud, Ashleigh",1961-03-05,F,AD,Navarra
17336,"al-Jabbar, Sitaara",1987-02-13,M,ES,Soria
17337,"Alexis, Maliyah",1971-01-16,F,ES,Segovia
17338,"Alvarado-Gutierrez, Jose Angel",1945-02-14,M,ES,Murcia
17339,"Hogan, Kailob",1985-06-08,NA,IT,Lérida
17340,"Forrest, Anique",1975-01-27,F,ES,León
17341,"Major, Damian",1982-09-24,F,BV,Madrid
17342,"La, Jordan",1976-10-08,F,ES,Murcia
17343,"Leverette, Darieus",1980-07-15,F,ES,Burgos
17344,"Roller, Camaro",1990-11-21,F,ES,Cuenca
17345,"al-Shaikh, Daamir",1991-11-13,M,ZW,Zaragoza
17346,"Roper, Chelsea",1968-08-17,M,ES,Córdoba
17347,"Whitaker, Cydni",1967-12-30,F,FJ,Vizcaya
17348,"Herndon, Houa",1941-03-20,F,ES,Almería
17349,"Collett, Eric",1994-02-13,M,ES,Granada
17350,"Guill, James",1987-09-25,F,ES,La Coruña
17351,"Kong, Jaspreet",1963-10-05,F,NA,Córdoba
17352,"Kim, Jennifer",1981-04-06,NA,ES,Lérida
17353,"al-Saba, Zuraara",1958-07-06,M,NE,Madrid
17354,"Brody, Thanin",1983-01-23,M,ES,La Coruña
17355,"Lagan, Morgan",1958-09-04,F,ES,Valladolid
17356,"Sanchez, D'Angelo",1979-07-30,NA,ES,Santa Cruz de Tenerife
17357,"el-Shaker, Naasif",1994-06-08,M,JO,Lérida
17358,"Ledezma, Destiny",1967-08-13,NA,ES,Almería
17359,"Anderson, Rashaad",1994-12-03,M,TL,Soria
17360,"Ellison, Christina",1963-10-04,M,ES,Lugo
17361,"Mcgowan, Jahcie",1989-06-01,F,ES,Toledo
17362,"Prunty, Brieanna",1984-03-30,M,ES,Orense
17363,"Bonds, Abbie",1963-06-17,NA,CR,Zaragoza
17364,"Jaime Rodriguez, Brandon",1960-08-14,F,ES,Salamanca
17365,"Silverston, Trekeith",1940-04-30,NA,AS,Granada
17366,"Kuebler, Cam",1993-04-02,F,ES,Ciudad Real
17367,"Hill, Cameron",1941-12-20,M,ES,Jaén
17368,"el-Noorani, Kifaaya",1967-05-14,M,ES,Lugo
17369,"el-Qasim, Mukarram",1973-05-07,M,IS,Lérida
17370,"Gallegos, Giovanni",1964-02-15,F,ES,Islas Balears
17371,"Bartmess, Meagan",1948-02-26,M,TD,Las Palmas
17372,"el-Selim, Salwa",1975-12-10,F,ES,Burgos
17373,"al-Greiss, Zeena",1947-11-15,NA,ES,Murcia
17374,"Garcia Hernandez, Robert",1978-11-12,F,ES,La Coruña
17375,"Richards III, Savannah",1968-04-08,M,KP,Zaragoza
17376,"al-Zafar, Jubair",1949-02-24,F,ES,Ciudad Real
17377,"Cisneros, Kesnick",1988-11-20,M,NA,Soria
17378,"Hanson, Alexandria",1961-08-10,NA,ES,Huelva
17379,"el-Jamal, Wadee'a",1975-03-27,F,ES,Cantabria
17380,"Logan, Milagros",1990-10-13,M,ES,Álava
17381,"Salazar, Lanae",1954-01-16,NA,KY,Jaén
17382,"Helm, Ilyas",1954-08-25,NA,ES,Guipúzcoa
17383,"Hope Crichlow, Norman",1982-03-28,NA,BG,Segovia
17384,"Atkins, Rainey",1994-02-18,F,ES,León
17385,"el-Malik, Subhi",1951-08-14,NA,ES,Asturias
17386,"Roberts, Zipporah",1987-09-18,F,ES,Huelva
17387,"Cannon, Tamone",1968-01-17,NA,TL,Huelva
17388,"Aranda, Alexander",1980-10-24,F,ES,Álava
17389,"al-Suleiman, Waheeba",1941-11-24,M,DJ,Lugo
17390,"Parker, Cassandra",1951-12-22,M,ES,Álava
17391,"Javaid, David",1967-11-15,F,ES,Sevilla
17392,"Reynolds, Thaine",1986-07-24,NA,ES,Huesca
17393,"Chu, Alexa",1946-09-02,M,NA,Alicante
17394,"Aziz, Jordan",1944-07-07,F,ES,Tarragona
17395,"Harris, Steven",1950-01-13,F,KP,Teruel
17396,"al-Masood, Hishaam",1960-08-18,F,ES,Valencia
17397,"Boon, Lauren",1970-12-22,NA,ES,Cádiz
17398,"Wan, Elliott",1949-09-09,M,ES,Cáceres
17399,"Jaramillo, Damian",1963-01-21,F,MS,Álava
17400,"Fuentes, Chantel",1989-08-14,F,ES,Cáceres
17401,"Marr, Rian",1989-02-22,NA,BN,Las Palmas
17402,"Yohe-Ironwing, Sable",1953-01-25,F,ES,Valladolid
17403,"Edmondson, Josiah",1940-12-23,NA,ES,Castellón
17404,"Kahler, Sean",1947-03-27,NA,ES,Badajoz
17405,"Thorpe, Brandon",1979-08-22,M,TO,Salamanca
17406,"Park, James",1958-10-19,F,ES,Tarragona
17407,"Andzulis, Renee",1946-04-16,F,DO,Palencia
17408,"Pagan, Taylor",1964-02-18,M,ES,Huesca
17409,"Lopez, Victor",1982-01-07,M,ES,Islas Balears
17410,"Netsanet, Charlie",1959-05-01,M,ES,Soria
17411,"Harrington, Joshua",1974-08-04,NA,HR,Santa Cruz de Tenerife
17412,"al-Jafri, Aanisa",1947-01-26,M,ES,La Rioja
17413,"Lemus-Gomez, Karina",1969-11-17,M,NA,Tarragona
17414,"Lythgoe, Brandon",1982-01-04,M,ES,Sevilla
17415,"Helzer, Megan",1971-01-13,F,ES,Almería
17416,"Waltermire, Teagan",1968-02-26,F,ES,Valencia
17417,"Nyamekye, Jasmine",1984-10-31,NA,EE,Cantabria
17418,"Cano Figueroa, Luz",1974-09-23,F,ES,Barcelona
17419,"el-Kamal, Yaasmeena",1979-07-01,NA,KM,Santa Cruz de Tenerife
17420,"Bradford, Colton",1966-03-29,NA,ES,Alicante
17421,"Nair, Genia",1947-08-03,NA,ES,Almería
17422,"Roberts, Deverrick",1966-05-29,M,ES,Barcelona
17423,"Barrett, Desiree",1948-10-12,F,MG,Asturias
17424,"Porter, Kylie",1993-04-20,F,ES,Asturias
17425,"Xu, Machika",1973-09-26,M,MU,Gerona
17426,"Drier, Samantha",1960-06-07,F,ES,Guipúzcoa
17427,"Douglas, Brandon",1945-05-18,M,ES,Salamanca
17428,"Gardner, Elijah",1969-05-24,M,ES,Badajoz
17429,"Arroyo-Olivas, Celina",1967-09-28,F,NA,Huesca
17430,"English, Dorian",1976-04-13,F,ES,Soria
17431,"al-Can, Saami",1944-09-07,F,HU,Cantabria
17432,"Williams, Gage",1969-05-05,F,ES,Gerona
17433,"Guillory, D'Andre",1949-02-05,F,ES,Cáceres
17434,"el-Sharif, Khaira",1990-10-01,M,ES,León
17435,"Mckennett, Levy",1956-04-18,NA,US,Madrid
17436,"Annan, Kaleb",1979-05-20,M,ES,Asturias
17437,"el-Ahmadi, Junaid",1993-07-01,M,CI,Murcia
17438,"Meeker, Cheryl",1945-07-07,F,ES,Ciudad Real
17439,"Murphy, Miranda",1948-07-29,NA,ES,Sevilla
17440,"Robinson, Mariah",1949-09-08,M,ES,Zamora
17441,"Wang, Pyung",1982-06-16,M,MM,Badajoz
17442,"Peters, Brian",1991-10-15,M,ES,Almería
17443,"Arviso, Tanisha",1944-12-31,F,TG,Zamora
17444,"Cortes, Celene",1953-03-06,NA,ES,Zamora
17445,"Venable, Isaiah",1968-02-09,F,ES,Asturias
17446,"el-Yousef, Mudrika",1960-08-18,F,ES,Murcia
17447,"al-Mina, Sahla",1941-05-01,F,BR,Orense
17448,"Cook, Kaitlin",1964-11-11,F,ES,Albacete
17449,"Parra, Gabriele",1952-05-01,M,DZ,Salamanca
17450,"Mitchell, Deion",1992-05-23,F,ES,Asturias
17451,"Quercioli, Amanda",1989-05-10,M,ES,La Rioja
17452,"Robinson, Nicole",1947-03-21,F,ES,Salamanca
17453,"Jimenez, Haikeem",1960-12-11,NA,AQ,Badajoz
17454,"Garcia, Tanya",1993-04-10,M,ES,Islas Balears
17455,"Carpenter, Cornelius",1984-08-22,M,TL,Sevilla
17456,"Phannadeth, Abigail",1942-08-30,F,ES,Álava
17457,"Mueller, Mitchell",1959-04-21,F,ES,Guadalajara
17458,"Richardson, Davier",1957-04-28,F,ES,Zaragoza
17459,"Bucci, Nolan-Michael",1974-01-31,M,RS,Tarragona
17460,"al-Mousa, Fayyaad",1976-10-10,F,ES,Orense
17461,"Phan, Borin",1956-02-08,NA,NA,Cádiz
17462,"al-Shaheen, Ruqayya",1984-09-06,NA,ES,Almería
17463,"Zacevich, Marvin",1940-02-24,NA,ES,Zaragoza
17464,"Quinn, Michael",1957-06-23,M,ES,Murcia
17465,"Guerrero, Rosa Maria",1959-10-09,NA,CR,Guipúzcoa
17466,"Ballard, Jordan",1994-01-08,M,ES,La Coruña
17467,"Kelly, Mika",1953-10-09,F,NA,Albacete
17468,"Song, Vi",1956-03-08,NA,ES,Zaragoza
17469,"Beltran, Angel",1991-08-14,F,ES,Lérida
17470,"Yujiri, Jyotshal",1949-10-04,M,ES,Cuenca
17471,"Kishi, Allison",1948-06-13,NA,GB,Asturias
17472,"Bradley-Jackson, Jonas",1951-04-26,F,ES,Granada
17473,"Winters, Jessie",1977-04-25,F,IO,Lérida
17474,"Payne, Nalani",1987-12-11,F,ES,Vizcaya
17475,"Sandoval Cruz, Francis",1971-09-12,F,ES,Badajoz
17476,"Burney, Thomas",1992-11-09,NA,ES,Pontevedra
17477,"al-Samra, Saajida",1956-05-17,F,SL,Navarra
17478,"Diazbarriga, Efrain",1942-08-24,F,ES,Granada
17479,"Cloud, Alexis",1953-02-07,F,NA,Alicante
17480,"Simbeck, Sarah",1967-07-08,F,ES,Lugo
17481,"Quintana, Karen",1976-07-23,F,ES,León
17482,"Yazzie, Amber",1959-04-12,NA,ES,León
17483,"Stilo, Megan",1967-03-09,M,LK,Valencia
17484,"el-Hassan, Baaqir",1964-09-06,M,ES,Castellón
17485,"Scott, Shaentteria",1956-03-24,NA,CW,Madrid
17486,"Coisman, Keila",1946-02-22,M,ES,La Rioja
17487,"Broeren, Chloe",1977-03-14,M,ES,Madrid
17488,"Mockerman, Keaton",1989-01-03,F,ES,Guadalajara
17489,"Trujillo, Jacob",1965-12-08,M,DJ,Córdoba
17490,"Harris, Marco",1963-03-24,F,ES,Alicante
17491,"Robinson, Teegan",1962-06-08,F,DK,Almería
17492,"Landeros, Eric",1952-12-24,F,ES,Sevilla
17493,"Wolfchief, Brandon",1972-08-31,F,ES,Segovia
17494,"Dehaven, Amanda",1977-10-08,F,ES,Jaén
17495,"Patterson, Khaila",1968-10-24,NA,NA,Albacete
17496,"Nichols, Rachel",1958-04-05,F,ES,Segovia
17497,"Clouse, Tony",1963-12-25,M,WF,Barcelona
17498,"Turner, Karen",1975-11-23,F,ES,Huelva
17499,"al-Zahra, Musaaid",1950-10-29,NA,ES,Córdoba
17500,"Knodel-Eldridge, Jordyn",1964-09-18,M,ES,Granada
17501,"Sadighi, Corey",1985-09-17,F,BN,Navarra
17502,"Martinez, David",1955-12-09,M,ES,Vizcaya
17503,"Culhane, Roman",1980-04-25,F,PT,Salamanca
17504,"Teske, Jasmine",1953-10-28,F,ES,Córdoba
17505,"Vialpando, Sky",1993-08-11,F,ES,Santa Cruz de Tenerife
17506,"Trujillo, Hannah",1989-09-12,F,ES,Jaén
17507,"al-Salameh, Hanaan",1943-03-22,F,KE,Alicante
17508,"Marti, Robert",1946-08-17,M,ES,Huesca
17509,"Peckham, Kathleen",1969-09-29,F,SH,Córdoba
17510,"al-Karim, Shaddaad",1970-10-23,M,ES,Murcia
17511,"Mason, Cheyenne",1994-01-05,M,ES,Salamanca
17512,"Baker, Micah",1950-03-07,M,ES,Pontevedra
17513,"Perea, Corey",1968-06-18,F,HM,Barcelona
17514,"el-Rauf, Najaat",1973-04-25,M,ES,Pontevedra
17515,"Butcher, Joshua",1993-10-30,NA,IN,La Coruña
17516,"Antonino, Ivan",1988-04-03,NA,ES,Murcia
17517,"al-Arafat, Mahfoodha",1940-12-26,NA,ES,Lérida
17518,"Huynh, Cory",1942-01-25,M,ES,Córdoba
17519,"Estes, Dakota",1940-09-03,M,GG,Navarra
17520,"al-Pasha, Abdul Azeez",1976-09-21,M,ES,Guadalajara
17521,"Harvey, Azlan",1948-02-19,F,GW,Málaga
17522,"Thomas, Kaleah",1962-01-15,F,ES,Murcia
17523,"el-Elbaz, Faraj",1990-04-10,F,ES,Toledo
17524,"Lawrence, Duan",1964-06-11,M,ES,Ávila
17525,"el-Kabir, Wajeeh",1963-07-28,M,UZ,Granada
17526,"Alexander, Lanette",1955-02-28,NA,ES,Valladolid
17527,"Cable, Kyla",1945-06-27,M,LT,Teruel
17528,"Aragon, Destiny",1987-12-02,M,ES,Zaragoza
17529,"Hubbs, Acineth",1940-11-07,M,ES,Soria
17530,"Ehlers, Erin",1946-05-06,M,ES,Córdoba
17531,"Vega, Jedidiah",1981-03-25,F,MQ,Málaga
17532,"Lawson, Ciarra",1989-05-31,M,ES,Madrid
17533,"Kibe, Dominique",1972-01-20,M,NZ,La Rioja
17534,"Quick, Dominique",1957-10-21,F,ES,Albacete
17535,"Jordan, Kaitlyn",1991-03-03,F,ES,Teruel
17536,"el-Lone, Razeena",1953-03-28,F,ES,Guipúzcoa
17537,"Smith, Aalyah",1951-10-31,NA,DO,Teruel
17538,"Fries, Nicole",1950-05-19,F,ES,Zaragoza
17539,"Wellman, Mark",1963-12-16,NA,TM,Castellón
17540,"Serrano-Lopez, Ashley",1994-08-22,NA,ES,Zaragoza
17541,"Nguyen, Amy",1987-11-10,NA,ES,Jaén
17542,"Bear, Gabreille",1990-02-19,F,ES,Asturias
17543,"Christenson, Christopher",1964-09-21,NA,TH,Santa Cruz de Tenerife
17544,"al-Vaziri, Rutaiba",1953-08-25,NA,ES,Jaén
17545,"Giner-Arzaga, Dustin",1944-06-05,F,PK,Cuenca
17546,"Covington, Carter",1982-01-02,NA,ES,Alicante
17547,"Blood, Aaron",1986-08-22,NA,ES,Islas Balears
17548,"Clappisi, Tanner",1956-04-09,F,ES,Lugo
17549,"Durant, Amanda",1942-07-10,F,DJ,Ávila
17550,"Navajo, Tenai",1944-06-10,M,ES,Álava
17551,"Howard, Brandon",1975-04-09,M,CD,Zaragoza
17552,"Jackson, Seth",1977-06-11,F,ES,Cantabria
17553,"Paskemin, Brittany",1960-04-27,NA,ES,Cáceres
17554,"Martinez-Salaza, Neysa",1989-10-23,F,ES,Sevilla
17555,"Davis, Austin",1968-06-03,M,KE,Navarra
17556,"al-Mohammadi, Ridwaan",1956-04-20,NA,ES,Navarra
17557,"Salazar, Andrea",1988-12-10,M,NA,Madrid
17558,"Mceachern, Jacob",1952-06-06,NA,ES,Ávila
17559,"Hubbard, Markeisha",1986-03-15,F,ES,Guadalajara
17560,"el-Malak, Muhsin",1974-08-13,NA,ES,Islas Balears
17561,"Kasvin, Camron",1962-06-05,F,MR,Segovia
17562,"Kim, Scott",1970-05-19,NA,ES,Islas Balears
17563,"Thornton, Isaiah",1959-01-09,NA,KR,Gerona
17564,"Lopez, David",1943-10-10,M,ES,Guadalajara
17565,"Harris, Emma",1959-11-24,M,ES,Burgos
17566,"Do, Brandon",1994-09-11,M,ES,Sevilla
17567,"Tran, Nicole",1968-11-15,M,AW,León
17568,"Huynh, De Ying",1979-06-03,NA,ES,Álava
17569,"Blackner, Louis",1969-09-05,NA,ST,Zaragoza
17570,"Cao, Ana",1953-05-25,NA,ES,Navarra
17571,"Williams Roberson, Claudia",1947-10-17,M,ES,Zaragoza
17572,"Fulcher, Olivia",1991-10-17,F,ES,Cáceres
17573,"Hradecky, Danielle",1977-01-23,M,NA,Guipúzcoa
17574,"Mcqueen-Rhodes, Brielle",1994-10-13,M,ES,Tarragona
17575,"al-Mostafa, Shaafia",1957-03-20,M,DK,Huelva
17576,"Rodriguez, Carlos",1943-05-14,NA,ES,Valladolid
17577,"Kaiwi, Calvin",1975-11-16,F,ES,Ciudad Real
17578,"Sun, Isuru",1963-08-05,NA,ES,Teruel
17579,"Piazza, Aisha",1974-08-27,F,NA,Teruel
17580,"Castellanos Mendez, Troy",1971-08-08,M,ES,Huelva
17581,"Holguin, Steven",1969-11-06,F,PG,Granada
17582,"Medina, Alexandra",1945-06-07,NA,ES,Vizcaya
17583,"Tarrant, Camara",1953-01-08,F,ES,Barcelona
17584,"Gonzalez Palacios, Mercedes",1963-08-09,M,ES,Alicante
17585,"Nguyen, Cynphina",1958-09-06,M,RS,Almería
17586,"Laouar, Jane",1972-11-03,M,ES,La Rioja
